t psi theta phi
6.653327 -5.002310 1.483440 106.878415
6.663332 -5.002335 1.483487 107.046558
6.673337 -5.002345 1.483517 107.214716
6.683342 -5.002347 1.483529 107.382882
6.693347 -5.002348 1.483525 107.551049
6.703352 -5.002353 1.483503 107.719212
6.713357 -5.002370 1.483465 107.887363
6.723362 -5.002406 1.483409 108.055496
6.733367 -5.002466 1.483336 108.223604
6.743372 -5.002557 1.483246 108.391682
6.753377 -5.002686 1.483140 108.559722
6.763382 -5.002858 1.483016 108.727718
6.773387 -5.003081 1.482876 108.895665
6.783392 -5.003359 1.482720 109.063556
6.793397 -5.003699 1.482547 109.231386
6.803402 -5.004107 1.482358 109.399148
6.813407 -5.004587 1.482153 109.566837
6.823412 -5.005147 1.481932 109.734449
6.833417 -5.005789 1.481695 109.901977
6.843422 -5.006521 1.481443 110.069417
6.853427 -5.007346 1.481176 110.236765
6.863432 -5.008268 1.480894 110.404014
6.873437 -5.009293 1.480596 110.571162
6.883442 -5.010425 1.480285 110.738204
6.893447 -5.011666 1.479959 110.905137
6.903452 -5.013022 1.479619 111.071955
6.913457 -5.014495 1.479265 111.238657
6.923462 -5.016089 1.478898 111.405240
6.933467 -5.017806 1.478518 111.571699
6.943472 -5.019649 1.478125 111.738032
6.953477 -5.021621 1.477719 111.904238
6.963482 -5.023725 1.477301 112.070313
6.973487 -5.025961 1.476871 112.236256
6.983492 -5.028332 1.476429 112.402064
6.993497 -5.030840 1.475976 112.567737
7.003502 -5.033486 1.475512 112.733272
7.013507 -5.036272 1.475038 112.898669
7.023512 -5.039197 1.474553 113.063927
7.033517 -5.042264 1.474058 113.229044
7.043522 -5.045472 1.473553 113.394021
7.053527 -5.048823 1.473039 113.558856
7.063532 -5.052316 1.472515 113.723549
7.073537 -5.055952 1.471983 113.888100
7.083542 -5.059730 1.471443 114.052510
7.093547 -5.063652 1.470894 114.216778
7.103552 -5.067715 1.470338 114.380905
7.113557 -5.071920 1.469774 114.544891
7.123562 -5.076267 1.469203 114.708737
7.133567 -5.080755 1.468626 114.872442
7.143572 -5.085382 1.468041 115.036009
7.153577 -5.090148 1.467451 115.199438
7.163582 -5.095053 1.466855 115.362730
7.173587 -5.100094 1.466253 115.525886
7.183592 -5.105272 1.465646 115.688907
7.193597 -5.110584 1.465034 115.851794
7.203602 -5.116030 1.464417 116.014549
7.213607 -5.121608 1.463796 116.177172
7.223612 -5.127317 1.463170 116.339667
7.233617 -5.133155 1.462541 116.502033
7.243622 -5.139122 1.461909 116.664272
7.253627 -5.145214 1.461273 116.826386
7.263632 -5.151431 1.460634 116.988376
7.273637 -5.157771 1.459993 117.150245
7.283642 -5.164233 1.459349 117.311993
7.293647 -5.170815 1.458703 117.473623
7.303652 -5.177515 1.458055 117.635135
7.313657 -5.184331 1.457405 117.796533
7.323662 -5.191262 1.456755 117.957816
7.333667 -5.198307 1.456103 118.118988
7.343672 -5.205462 1.455450 118.280050
7.353677 -5.212727 1.454796 118.441004
7.363682 -5.220100 1.454142 118.601851
7.373687 -5.227579 1.453488 118.762593
7.383692 -5.235163 1.452834 118.923232
7.393697 -5.242849 1.452180 119.083770
7.403702 -5.250636 1.451527 119.244208
7.413707 -5.258522 1.450875 119.404549
7.423712 -5.266506 1.450223 119.564793
7.433717 -5.274585 1.449573 119.724943
7.443722 -5.282758 1.448924 119.885000
7.453727 -5.291024 1.448277 120.044966
7.463732 -5.299380 1.447631 120.204843
7.473737 -5.307826 1.446987 120.364632
7.483742 -5.316358 1.446346 120.524335
7.493747 -5.324977 1.445707 120.683954
7.503752 -5.333679 1.445070 120.843490
7.513757 -5.342464 1.444437 121.002945
7.523762 -5.351330 1.443806 121.162321
7.533767 -5.360275 1.443178 121.321618
7.543772 -5.369298 1.442553 121.480839
7.553777 -5.378397 1.441932 121.639985
7.563782 -5.387571 1.441315 121.799058
7.573787 -5.396818 1.440701 121.958058
7.583792 -5.406138 1.440092 122.116988
7.593797 -5.415527 1.439486 122.275850
7.603802 -5.424985 1.438885 122.434643
7.613807 -5.434511 1.438288 122.593371
7.623812 -5.444103 1.437695 122.752034
7.633817 -5.453759 1.437108 122.910633
7.643822 -5.463479 1.436525 123.069170
7.653827 -5.473261 1.435947 123.227647
7.663832 -5.483104 1.435374 123.386064
7.673837 -5.493006 1.434807 123.544423
7.683842 -5.502966 1.434245 123.702725
7.693847 -5.512983 1.433688 123.860972
7.703852 -5.523056 1.433138 124.019164
7.713857 -5.533183 1.432593 124.177303
7.723862 -5.543363 1.432054 124.335391
7.733867 -5.553596 1.431521 124.493427
7.743872 -5.563879 1.430994 124.651414
7.753877 -5.574211 1.430473 124.809352
7.763882 -5.584593 1.429959 124.967244
7.773887 -5.595022 1.429451 125.125088
7.783892 -5.605497 1.428950 125.282888
7.793897 -5.616017 1.428456 125.440644
7.803902 -5.626582 1.427969 125.598357
7.813907 -5.637189 1.427488 125.756028
7.823912 -5.647839 1.427015 125.913657
7.833917 -5.658530 1.426548 126.071247
7.843922 -5.669260 1.426089 126.228798
7.853927 -5.680030 1.425637 126.386312
7.863932 -5.690838 1.425193 126.543788
7.873937 -5.701683 1.424756 126.701228
7.883942 -5.712564 1.424327 126.858633
7.893947 -5.723480 1.423905 127.016004
7.903952 -5.734431 1.423491 127.173342
7.913957 -5.745414 1.423085 127.330647
7.923962 -5.756431 1.422687 127.487921
7.933967 -5.767479 1.422297 127.645165
7.943972 -5.778557 1.421915 127.802379
7.953977 -5.789665 1.421542 127.959564
7.963982 -5.800802 1.421176 128.116720
7.973987 -5.811968 1.420819 128.273850
7.983992 -5.823160 1.420470 128.430954
7.993997 -5.834379 1.420130 128.588032
8.004002 -5.845623 1.419798 128.745085
8.014007 -5.856893 1.419474 128.902114
8.024012 -5.868186 1.419160 129.059120
8.034017 -5.879502 1.418854 129.216104
8.044022 -5.890841 1.418556 129.373066
8.054027 -5.902202 1.418268 129.530007
8.064032 -5.913583 1.417988 129.686928
8.074037 -5.924984 1.417717 129.843830
8.084042 -5.936405 1.417456 130.000713
8.094047 -5.947845 1.417203 130.157578
8.104052 -5.959302 1.416959 130.314425
8.114057 -5.970776 1.416724 130.471257
8.124062 -5.982267 1.416499 130.628072
8.134067 -5.993773 1.416283 130.784873
8.144072 -6.005295 1.416075 130.941659
8.154077 -6.016830 1.415878 131.098431
8.164082 -6.028380 1.415689 131.255190
8.174087 -6.039942 1.415510 131.411937
8.184092 -6.051516 1.415340 131.568672
8.194097 -6.063102 1.415179 131.725396
8.204102 -6.074698 1.415028 131.882110
8.214107 -6.086305 1.414886 132.038814
8.224112 -6.097921 1.414754 132.195509
8.234117 -6.109546 1.414631 132.352195
8.244122 -6.121179 1.414518 132.508874
8.254127 -6.132819 1.414415 132.665545
8.264132 -6.144466 1.414320 132.822210
8.274137 -6.156119 1.414236 132.978870
8.284142 -6.167778 1.414161 133.135524
8.294147 -6.179441 1.414095 133.292173
8.304152 -6.191109 1.414040 133.448819
8.314157 -6.202780 1.413993 133.605461
8.324162 -6.214453 1.413957 133.762100
8.334167 -6.226129 1.413930 133.918738
8.344172 -6.237807 1.413913 134.075374
8.354177 -6.249485 1.413905 134.232009
8.364182 -6.261163 1.413907 134.388644
8.374187 -6.272841 1.413919 134.545279
8.384192 -6.284518 1.413940 134.701915
8.394197 -6.296193 1.413971 134.858554
8.404202 -6.307866 1.414011 135.015194
8.414207 -6.319535 1.414061 135.171838
8.424212 -6.331201 1.414121 135.328485
8.434217 -6.342863 1.414190 135.485136
8.444222 -6.354519 1.414269 135.641792
8.454227 -6.366170 1.414358 135.798453
8.464232 -6.377814 1.414456 135.955121
8.474237 -6.389452 1.414563 136.111795
8.484242 -6.401081 1.414681 136.268477
8.494247 -6.412703 1.414807 136.425167
8.504252 -6.424315 1.414943 136.581866
8.514257 -6.435918 1.415089 136.738573
8.524262 -6.447510 1.415244 136.895291
8.534267 -6.459091 1.415408 137.052020
8.544272 -6.470660 1.415582 137.208760
8.554277 -6.482217 1.415765 137.365511
8.564282 -6.493761 1.415957 137.522276
8.574287 -6.505291 1.416159 137.679054
8.584292 -6.516806 1.416370 137.835846
8.594297 -6.528306 1.416590 137.992652
8.604302 -6.539790 1.416819 138.149474
8.614307 -6.551258 1.417058 138.306312
8.624312 -6.562708 1.417305 138.463167
8.634317 -6.574140 1.417562 138.620039
8.644322 -6.585553 1.417827 138.776930
8.654327 -6.596946 1.418102 138.933839
8.664332 -6.608319 1.418385 139.090768
8.674337 -6.619671 1.418677 139.247718
8.684342 -6.631000 1.418978 139.404689
8.694347 -6.642307 1.419287 139.561681
8.704352 -6.653591 1.419606 139.718697
8.714357 -6.664850 1.419933 139.875736
8.724362 -6.676084 1.420268 140.032799
8.734367 -6.687292 1.420612 140.189887
8.744372 -6.698474 1.420964 140.347001
8.754377 -6.709628 1.421325 140.504142
8.764382 -6.720753 1.421694 140.661310
8.774387 -6.731849 1.422071 140.818507
8.784392 -6.742915 1.422456 140.975733
8.794397 -6.753950 1.422849 141.132989
8.804402 -6.764953 1.423251 141.290275
8.814407 -6.775924 1.423660 141.447594
8.824412 -6.786860 1.424077 141.604945
8.834417 -6.797762 1.424502 141.762330
8.844422 -6.808629 1.424934 141.919750
8.854427 -6.819458 1.425374 142.077204
8.864432 -6.830251 1.425821 142.234696
8.874437 -6.841005 1.426276 142.392224
8.884442 -6.851719 1.426738 142.549791
8.894447 -6.862393 1.427208 142.707397
8.904452 -6.873026 1.427684 142.865044
8.914457 -6.883616 1.428167 143.022732
8.924462 -6.894162 1.428658 143.180462
8.934467 -6.904664 1.429155 143.338235
8.944472 -6.915121 1.429658 143.496053
8.954477 -6.925530 1.430169 143.653917
8.964482 -6.935892 1.430686 143.811828
8.974487 -6.946204 1.431209 143.969786
8.984492 -6.956467 1.431738 144.127793
8.994497 -6.966678 1.432274 144.285850
9.004502 -6.976837 1.432815 144.443958
9.014507 -6.986942 1.433362 144.602119
9.024512 -6.996992 1.433916 144.760333
9.034517 -7.006986 1.434474 144.918603
9.044522 -7.016922 1.435038 145.076928
9.054527 -7.026800 1.435608 145.235311
9.064532 -7.036618 1.436183 145.393752
9.074537 -7.046375 1.436763 145.552253
9.084542 -7.056069 1.437348 145.710816
9.094547 -7.065699 1.437937 145.869441
9.104552 -7.075264 1.438531 146.028130
9.114557 -7.084762 1.439130 146.186884
9.124562 -7.094193 1.439733 146.345705
9.134567 -7.103553 1.440341 146.504595
9.144572 -7.112843 1.440952 146.663554
9.154577 -7.122061 1.441567 146.822584
9.164582 -7.131204 1.442186 146.981686
9.174587 -7.140272 1.442809 147.140863
9.184592 -7.149264 1.443434 147.300115
9.194597 -7.158177 1.444064 147.459444
9.204602 -7.167010 1.444696 147.618851
9.214607 -7.175761 1.445331 147.778339
9.224612 -7.184429 1.445968 147.937909
9.234617 -7.193013 1.446608 148.097562
9.244622 -7.201510 1.447251 148.257301
9.254627 -7.209919 1.447895 148.417125
9.264632 -7.218238 1.448541 148.577039
9.274637 -7.226466 1.449189 148.737042
9.284642 -7.234601 1.449839 148.897137
9.294647 -7.242642 1.450490 149.057325
9.304652 -7.250586 1.451142 149.217608
9.314657 -7.258431 1.451795 149.377989
9.324662 -7.266177 1.452448 149.538467
9.334667 -7.273822 1.453102 149.699046
9.344672 -7.281363 1.453756 149.859728
9.354677 -7.288798 1.454410 150.020512
9.364682 -7.296128 1.455064 150.181403
9.374687 -7.303348 1.455717 150.342401
9.384692 -7.310458 1.456370 150.503507
9.394697 -7.317456 1.457021 150.664725
9.404702 -7.324341 1.457672 150.826055
9.414707 -7.331110 1.458320 150.987499
9.424712 -7.337762 1.458968 151.149060
9.434717 -7.344294 1.459613 151.310738
9.444722 -7.350707 1.460256 151.472535
9.454727 -7.356997 1.460896 151.634453
9.464732 -7.363163 1.461534 151.796494
9.474737 -7.369204 1.462168 151.958659
9.484742 -7.375118 1.462799 152.120950
9.494747 -7.380903 1.463427 152.283368
9.504752 -7.386559 1.464050 152.445915
9.514757 -7.392083 1.464670 152.608592
9.524762 -7.397474 1.465285 152.771401
9.534767 -7.402732 1.465895 152.934343
9.544772 -7.407854 1.466500 153.097419
9.554777 -7.412839 1.467099 153.260630
9.564782 -7.417687 1.467693 153.423978
9.574787 -7.422397 1.468281 153.587463
9.584792 -7.426967 1.468863 153.751087
9.594797 -7.431397 1.469438 153.914850
9.604802 -7.435686 1.470006 154.078753
9.614807 -7.439833 1.470567 154.242796
9.624812 -7.443839 1.471120 154.406981
9.634817 -7.447702 1.471665 154.571307
9.644822 -7.451422 1.472202 154.735775
9.654827 -7.454999 1.472731 154.900384
9.664832 -7.458434 1.473250 155.065136
9.674837 -7.461726 1.473761 155.230029
9.684842 -7.464877 1.474262 155.395063
9.694847 -7.467885 1.474753 155.560238
9.704852 -7.470753 1.475233 155.725552
9.714857 -7.473481 1.475704 155.891006
9.724862 -7.476071 1.476163 156.056598
9.734867 -7.478523 1.476611 156.222326
9.744872 -7.480839 1.477048 156.388190
9.754877 -7.483020 1.477473 156.554187
9.764882 -7.485070 1.477886 156.720316
9.774887 -7.486989 1.478287 156.886574
9.784892 -7.488780 1.478675 157.052959
9.794897 -7.490446 1.479050 157.219469
9.804902 -7.491990 1.479412 157.386101
9.814907 -7.493415 1.479760 157.552851
9.824912 -7.494724 1.480094 157.719717
9.834917 -7.495920 1.480414 157.886695
9.844922 -7.497007 1.480720 158.053780
9.854927 -7.497990 1.481011 158.220970
9.864932 -7.498872 1.481287 158.388261
9.874937 -7.499658 1.481548 158.555646
9.884942 -7.500352 1.481794 158.723123
9.894947 -7.500960 1.482024 158.890686
9.904952 -7.501487 1.482239 159.058330
9.914957 -7.501937 1.482437 159.226050
9.924962 -7.502316 1.482620 159.393841
9.934967 -7.502630 1.482786 159.561696
9.944972 -7.502885 1.482936 159.729611
9.954977 -7.503086 1.483069 159.897579
9.964982 -7.503240 1.483185 160.065594
9.974987 -7.503353 1.483285 160.233650
9.984992 -7.503430 1.483368 160.401741
9.994997 -7.503479 1.483434 160.569860
10.005003 -7.503507 1.483482 160.738001
10.015008 -7.503518 1.483514 160.906157
10.025013 -7.503521 1.483529 161.074323
10.035018 -7.503521 1.483526 161.242491
10.045023 -7.503526 1.483507 161.410654
10.055028 -7.503541 1.483470 161.578807
10.065033 -7.503574 1.483416 161.746942
10.075038 -7.503631 1.483345 161.915054
10.085043 -7.503718 1.483258 162.083135
10.095048 -7.503842 1.483153 162.251180
10.105053 -7.504009 1.483032 162.419182
10.115058 -7.504225 1.482894 162.587135
10.125063 -7.504497 1.482739 162.755033
10.135068 -7.504829 1.482568 162.922870
10.145073 -7.505229 1.482381 163.090640
10.155078 -7.505700 1.482178 163.258339
10.165083 -7.506250 1.481959 163.425960
10.175088 -7.506883 1.481724 163.593498
10.185093 -7.507603 1.481474 163.760949
10.195098 -7.508417 1.481208 163.928307
10.205103 -7.509328 1.480928 164.095569
10.215108 -7.510340 1.480632 164.262729
10.225113 -7.511459 1.480322 164.429784
10.235118 -7.512687 1.479998 164.596729
10.245123 -7.514029 1.479660 164.763562
10.255128 -7.515488 1.479308 164.930278
10.265133 -7.517068 1.478942 165.096874
10.275138 -7.518770 1.478563 165.263348
10.285143 -7.520598 1.478172 165.429697
10.295148 -7.522555 1.477768 165.595917
10.305153 -7.524643 1.477351 165.762008
10.315158 -7.526864 1.476922 165.927967
10.325163 -7.529219 1.476482 166.093791
10.335168 -7.531711 1.476030 166.259480
10.345173 -7.534340 1.475568 166.425032
10.355178 -7.537109 1.475094 166.590445
10.365183 -7.540018 1.474611 166.755719
10.375188 -7.543068 1.474117 166.920853
10.385193 -7.546259 1.473613 167.085846
10.395198 -7.549593 1.473100 167.250698
10.405203 -7.553069 1.472578 167.415408
10.415208 -7.556688 1.472047 167.579976
10.425213 -7.560450 1.471507 167.744403
10.435218 -7.564355 1.470960 167.908687
10.445223 -7.568401 1.470404 168.072831
10.455228 -7.572590 1.469841 168.236833
10.465233 -7.576920 1.469271 168.400695
10.475238 -7.581391 1.468694 168.564418
10.485243 -7.586002 1.468111 168.728001
10.495248 -7.590752 1.467521 168.891446
10.505253 -7.595640 1.466925 169.054754
10.515258 -7.600665 1.466324 169.217926
10.525263 -7.605827 1.465718 169.380963
10.535268 -7.611124 1.465106 169.543866
10.545273 -7.616554 1.464490 169.706636
10.555278 -7.622116 1.463869 169.869275
10.565283 -7.627810 1.463244 170.031785
10.575288 -7.633633 1.462616 170.194166
10.585293 -7.639584 1.461984 170.356420
10.595298 -7.645661 1.461348 170.518548
10.605303 -7.651864 1.460710 170.680553
10.615308 -7.658190 1.460069 170.842436
10.625313 -7.664637 1.459425 171.004199
10.635318 -7.671205 1.458779 171.165842
10.645323 -7.677891 1.458132 171.327369
10.655328 -7.684693 1.457482 171.488779
10.665333 -7.691611 1.456832 171.650077
10.675338 -7.698642 1.456180 171.811262
10.685343 -7.705785 1.455527 171.972336
10.695348 -7.713037 1.454873 172.133303
10.705353 -7.720397 1.454220 172.294162
10.715358 -7.727864 1.453565 172.454917
10.725363 -7.735435 1.452911 172.615568
10.735368 -7.743109 1.452258 172.776118
10.745373 -7.750885 1.451604 172.936568
10.755378 -7.758759 1.450952 173.096919
10.765383 -7.766731 1.450300 173.257175
10.775388 -7.774799 1.449650 173.417336
10.785393 -7.782962 1.449001 173.577404
10.795398 -7.791216 1.448353 173.737381
10.805403 -7.799562 1.447707 173.897268
10.815408 -7.807997 1.447063 174.057068
10.825413 -7.816519 1.446422 174.216781
10.835418 -7.825128 1.445782 174.376410
10.845423 -7.833820 1.445145 174.535955
10.855428 -7.842596 1.444511 174.695420
10.865433 -7.851452 1.443880 174.854804
10.875438 -7.860388 1.443252 175.014111
10.885443 -7.869402 1.442627 175.173341
10.895448 -7.878492 1.442006 175.332496
10.905453 -7.887657 1.441388 175.491577
10.915458 -7.896896 1.440774 175.650586
10.925463 -7.906206 1.440163 175.809524
10.935468 -7.915588 1.439557 175.968394
10.945473 -7.925038 1.438955 176.127195
10.955478 -7.934556 1.438358 176.285931
10.965483 -7.944140 1.437765 176.444601
10.975488 -7.953789 1.437177 176.603208
10.985493 -7.963501 1.436593 176.761752
10.995498 -7.973276 1.436015 176.920236
11.005503 -7.983112 1.435442 177.078660
11.015508 -7.993007 1.434874 177.237026
11.025513 -8.002960 1.434311 177.395335
11.035518 -8.012970 1.433754 177.553588
11.045523 -8.023037 1.433202 177.711787
11.055528 -8.033157 1.432657 177.869932
11.065533 -8.043331 1.432117 178.028025
11.075538 -8.053558 1.431583 178.186068
11.085543 -8.063835 1.431056 178.344060
11.095548 -8.074162 1.430534 178.502004
11.105553 -8.084537 1.430019 178.659901
11.115558 -8.094961 1.429511 178.817751
11.125563 -8.105430 1.429009 178.975556
11.135568 -8.115945 1.428514 179.133317
11.145573 -8.126505 1.428026 179.291035
11.155578 -8.137107 1.427544 179.448711
11.165583 -8.147752 1.427070 179.606345
11.175588 -8.158438 1.426603 179.763940
11.185593 -8.169164 1.426143 179.921496
11.195598 -8.179929 1.425690 180.079013
11.205603 -8.190733 1.425245 180.236494
11.215608 -8.201573 1.424807 180.393938
11.225613 -8.212450 1.424377 180.551347
11.235618 -8.223362 1.423955 180.708722
11.245623 -8.234309 1.423540 180.866064
11.255628 -8.245289 1.423133 181.023373
11.265633 -8.256301 1.422734 181.180651
11.275638 -8.267345 1.422343 181.337898
11.285643 -8.278420 1.421960 181.495115
11.295648 -8.289525 1.421585 181.652304
11.305653 -8.300659 1.421219 181.809464
11.315658 -8.311821 1.420861 181.966597
11.325663 -8.323010 1.420511 182.123703
11.335668 -8.334226 1.420169 182.280784
11.345673 -8.345467 1.419837 182.437840
11.355678 -8.356734 1.419512 182.594872
11.365683 -8.368024 1.419196 182.751881
11.375688 -8.379338 1.418889 182.908867
11.385693 -8.390674 1.418591 183.065832
11.395698 -8.402032 1.418301 183.222775
11.405703 -8.413411 1.418021 183.379699
11.415708 -8.424810 1.417749 183.536602
11.425713 -8.436229 1.417486 183.693488
11.435718 -8.447666 1.417232 183.850355
11.445723 -8.459121 1.416987 184.007205
11.455728 -8.470593 1.416752 184.164038
11.465733 -8.482082 1.416525 184.320855
11.475738 -8.493587 1.416308 184.477657
11.485743 -8.505106 1.416099 184.634445
11.495748 -8.516640 1.415900 184.791219
11.505753 -8.528188 1.415711 184.947980
11.515758 -8.539749 1.415530 185.104728
11.525763 -8.551322 1.415359 185.261464
11.535768 -8.562906 1.415198 185.418190
11.545773 -8.574501 1.415045 185.574904
11.555778 -8.586107 1.414903 185.731610
11.565783 -8.597722 1.414769 185.888305
11.575788 -8.609346 1.414645 186.044993
11.585793 -8.620978 1.414531 186.201672
11.595798 -8.632617 1.414426 186.358345
11.605803 -8.644263 1.414331 186.515011
11.615808 -8.655916 1.414245 186.671671
11.625813 -8.667574 1.414169 186.828325
11.635818 -8.679237 1.414103 186.984975
11.645823 -8.690904 1.414046 187.141621
11.655828 -8.702574 1.413998 187.298263
11.665833 -8.714248 1.413961 187.454903
11.675838 -8.725923 1.413933 187.611541
11.685843 -8.737601 1.413914 187.768177
11.695848 -8.749279 1.413905 187.924812
11.705853 -8.760957 1.413906 188.081447
11.715858 -8.772635 1.413917 188.238082
11.725863 -8.784312 1.413937 188.394719
11.735868 -8.795988 1.413967 188.551357
11.745873 -8.807661 1.414006 188.707997
11.755878 -8.819331 1.414055 188.864640
11.765883 -8.830997 1.414113 189.021286
11.775888 -8.842659 1.414182 189.177937
11.785893 -8.854316 1.414259 189.334593
11.795898 -8.865967 1.414347 189.491253
11.805903 -8.877613 1.414444 189.647920
11.815908 -8.889251 1.414550 189.804594
11.825913 -8.900882 1.414666 189.961275
11.835918 -8.912504 1.414792 190.117964
11.845923 -8.924117 1.414927 190.274661
11.855928 -8.935721 1.415071 190.431368
11.865933 -8.947314 1.415225 190.588084
11.875938 -8.958897 1.415388 190.744812
11.885943 -8.970468 1.415561 190.901550
11.895948 -8.982026 1.415743 191.058300
11.905953 -8.993571 1.415934 191.215063
11.915958 -9.005103 1.416135 191.371840
11.925963 -9.016620 1.416345 191.528630
11.935968 -9.028122 1.416564 191.685434
11.945973 -9.039608 1.416792 191.842254
11.955978 -9.051078 1.417029 191.999091
11.965983 -9.062530 1.417276 192.155943
11.975988 -9.073964 1.417531 192.312813
11.985993 -9.085379 1.417795 192.469702
11.995998 -9.096775 1.418069 192.626609
12.006003 -9.108150 1.418351 192.783536
12.016008 -9.119504 1.418642 192.940483
12.026013 -9.130837 1.418942 193.097451
12.036018 -9.142146 1.419250 193.254441
12.046023 -9.153433 1.419568 193.411454
12.056028 -9.164695 1.419894 193.568490
12.066033 -9.175932 1.420228 193.725550
12.076038 -9.187143 1.420571 193.882636
12.086043 -9.198328 1.420922 194.039747
12.096048 -9.209485 1.421282 194.196884
12.106053 -9.220614 1.421650 194.354049
12.116058 -9.231713 1.422026 194.511243
12.126063 -9.242783 1.422410 194.668465
12.136068 -9.253822 1.422802 194.825717
12.146073 -9.264829 1.423203 194.983000
12.156078 -9.275803 1.423611 195.140315
12.166083 -9.286744 1.424027 195.297662
12.176088 -9.297650 1.424451 195.455043
12.186093 -9.308520 1.424882 195.612458
12.196098 -9.319354 1.425322 195.769909
12.206103 -9.330151 1.425768 195.927396
12.216108 -9.340910 1.426222 196.084920
12.226113 -9.351629 1.426683 196.242482
12.236118 -9.362308 1.427152 196.400084
12.246123 -9.372945 1.427627 196.557726
12.256128 -9.383541 1.428110 196.715408
12.266133 -9.394092 1.428599 196.873134
12.276138 -9.404600 1.429096 197.030902
12.286143 -9.415061 1.429599 197.188715
12.296148 -9.425477 1.430108 197.346573
12.306153 -9.435844 1.430624 197.504478
12.316158 -9.446162 1.431147 197.662430
12.326163 -9.456431 1.431675 197.820431
12.336168 -9.466648 1.432210 197.978483
12.346173 -9.476813 1.432751 198.136585
12.356178 -9.486924 1.433297 198.294739
12.366183 -9.496981 1.433850 198.452947
12.376188 -9.506982 1.434408 198.611210
12.386193 -9.516925 1.434972 198.769529
12.396198 -9.526810 1.435540 198.927905
12.406203 -9.536635 1.436115 199.086339
12.416208 -9.546399 1.436694 199.244833
12.426213 -9.556101 1.437278 199.403388
12.436218 -9.565739 1.437867 199.562006
12.446223 -9.575311 1.438461 199.720687
12.456228 -9.584818 1.439059 199.879434
12.466233 -9.594256 1.439662 200.038247
12.476238 -9.603625 1.440269 200.197128
12.486243 -9.612923 1.440880 200.356079
12.496248 -9.622149 1.441494 200.515100
12.506253 -9.631302 1.442113 200.674194
12.516258 -9.640379 1.442735 200.833362
12.526263 -9.649379 1.443360 200.992605
12.536268 -9.658301 1.443989 201.151925
12.546273 -9.667144 1.444621 201.311323
12.556278 -9.675905 1.445255 201.470802
12.566283 -9.684583 1.445893 201.630362
12.576288 -9.693177 1.446532 201.790005
12.586293 -9.701684 1.447175 201.949733
12.596298 -9.710104 1.447819 202.109547
12.606303 -9.718434 1.448465 202.269450
12.616308 -9.726673 1.449113 202.429443
12.626313 -9.734819 1.449762 202.589527
12.636318 -9.742870 1.450413 202.749704
12.646323 -9.750826 1.451065 202.909976
12.656328 -9.758683 1.451717 203.070345
12.666333 -9.766441 1.452371 203.230812
12.676338 -9.774097 1.453025 203.391379
12.686343 -9.781651 1.453679 203.552048
12.696348 -9.789099 1.454333 203.712820
12.706353 -9.796441 1.454987 203.873698
12.716358 -9.803674 1.455640 204.034683
12.726363 -9.810798 1.456293 204.195777
12.736368 -9.817809 1.456944 204.356981
12.746373 -9.824707 1.457595 204.518298
12.756378 -9.831490 1.458244 204.679729
12.766383 -9.838155 1.458891 204.841275
12.776388 -9.844702 1.459537 205.002939
12.786393 -9.851129 1.460180 205.164722
12.796398 -9.857434 1.460820 205.326626
12.806403 -9.863615 1.461458 205.488652
12.816408 -9.869670 1.462093 205.650803
12.826413 -9.875599 1.462725 205.813079
12.836418 -9.881400 1.463353 205.975482
12.846423 -9.887071 1.463977 206.138013
12.856428 -9.892611 1.464597 206.300675
12.866433 -9.898018 1.465212 206.463469
12.876438 -9.903291 1.465823 206.626395
12.886443 -9.908429 1.466429 206.789455
12.896448 -9.913431 1.467029 206.952650
12.906453 -9.918296 1.467624 207.115981
12.916458 -9.923022 1.468212 207.279450
12.926463 -9.927608 1.468795 207.443058
12.936468 -9.932055 1.469370 207.606804
12.946473 -9.936360 1.469939 207.770690
12.956478 -9.940524 1.470501 207.934717
12.966483 -9.944547 1.471055 208.098885
12.976488 -9.948426 1.471601 208.263195
12.986493 -9.952163 1.472139 208.427646
12.996498 -9.955758 1.472669 208.592238
13.006503 -9.959209 1.473189 208.756973
13.016508 -9.962518 1.473701 208.921849
13.026513 -9.965685 1.474203 209.086867
13.036518 -9.968711 1.474695 209.252025
13.046523 -9.971595 1.475177 209.417323
13.056528 -9.974340 1.475649 209.582760
13.066533 -9.976946 1.476109 209.748336
13.076538 -9.979414 1.476559 209.914048
13.086543 -9.981746 1.476997 210.079896
13.096548 -9.983943 1.477424 210.245878
13.106553 -9.986008 1.477838 210.411991
13.116558 -9.987942 1.478240 210.578234
13.126563 -9.989749 1.478630 210.744604
13.136568 -9.991430 1.479006 210.911100
13.146573 -9.992988 1.479370 211.077717
13.156578 -9.994426 1.479719 211.244454
13.166583 -9.995748 1.480055 211.411306
13.176588 -9.996958 1.480377 211.578270
13.186593 -9.998058 1.480684 211.745344
13.196598 -9.999052 1.480977 211.912522
13.206603 -9.999946 1.481255 212.079800
13.216608 -10.000743 1.481518 212.247175
13.226613 -10.001448 1.481766 212.414641
13.236618 -10.002066 1.481998 212.582194
13.246623 -10.002602 1.482214 212.749829
13.256628 -10.003061 1.482415 212.917540
13.266633 -10.003448 1.482599 213.085323
13.276638 -10.003770 1.482767 213.253171
13.286643 -10.004031 1.482919 213.421079
13.296648 -10.004239 1.483054 213.589041
13.306653 -10.004398 1.483172 213.757050
