t psi theta phi
3.326663 -4.197884 0.567897 37.093708
3.331666 -4.205185 0.568658 37.149809
3.336668 -4.212483 0.569427 37.205907
3.341671 -4.219777 0.570205 37.262002
3.346673 -4.227067 0.570990 37.318094
3.351676 -4.234353 0.571784 37.374184
3.356678 -4.241636 0.572586 37.430271
3.361681 -4.248914 0.573396 37.486355
3.366683 -4.256189 0.574214 37.542436
3.371686 -4.263459 0.575040 37.598514
3.376688 -4.270725 0.575873 37.654590
3.381691 -4.277988 0.576715 37.710662
3.386693 -4.285246 0.577565 37.766732
3.391696 -4.292500 0.578422 37.822799
3.396698 -4.299750 0.579287 37.878863
3.401701 -4.306995 0.580160 37.934924
3.406703 -4.314236 0.581040 37.990982
3.411706 -4.321473 0.581928 38.047037
3.416708 -4.328706 0.582823 38.103089
3.421711 -4.335934 0.583726 38.159138
3.426713 -4.343158 0.584636 38.215184
3.431716 -4.350378 0.585554 38.271227
3.436718 -4.357593 0.586479 38.327266
3.441721 -4.364803 0.587411 38.383303
3.446723 -4.372010 0.588350 38.439337
3.451726 -4.379211 0.589297 38.495367
3.456728 -4.386408 0.590250 38.551394
3.461731 -4.393600 0.591211 38.607418
3.466733 -4.400788 0.592178 38.663439
3.471736 -4.407971 0.593153 38.719457
3.476738 -4.415149 0.594134 38.775472
3.481741 -4.422323 0.595122 38.831483
3.486743 -4.429492 0.596117 38.887491
3.491746 -4.436656 0.597119 38.943496
3.496748 -4.443815 0.598127 38.999498
3.501751 -4.450970 0.599142 39.055496
3.506753 -4.458119 0.600164 39.111491
3.511756 -4.465264 0.601192 39.167483
3.516758 -4.472404 0.602226 39.223471
3.521761 -4.479539 0.603267 39.279457
3.526763 -4.486669 0.604314 39.335439
3.531766 -4.493794 0.605367 39.391417
3.536768 -4.500913 0.606427 39.447392
3.541771 -4.508028 0.607493 39.503364
3.546773 -4.515138 0.608564 39.559333
3.551776 -4.522243 0.609642 39.615298
3.556778 -4.529343 0.610726 39.671260
3.561781 -4.536437 0.611816 39.727218
3.566783 -4.543526 0.612911 39.783173
3.571786 -4.550611 0.614013 39.839125
3.576788 -4.557690 0.615120 39.895073
3.581791 -4.564763 0.616233 39.951018
3.586793 -4.571832 0.617351 40.006959
3.591796 -4.578895 0.618475 40.062897
3.596798 -4.585953 0.619605 40.118832
3.601801 -4.593006 0.620740 40.174763
3.606803 -4.600053 0.621880 40.230691
3.611806 -4.607095 0.623026 40.286615
3.616808 -4.614132 0.624177 40.342536
3.621811 -4.621163 0.625333 40.398454
3.626813 -4.628189 0.626494 40.454368
3.631816 -4.635209 0.627661 40.510278
3.636818 -4.642225 0.628832 40.566185
3.641821 -4.649234 0.630009 40.622089
3.646823 -4.656238 0.631190 40.677989
3.651826 -4.663237 0.632377 40.733886
3.656828 -4.670230 0.633568 40.789779
3.661831 -4.677218 0.634764 40.845669
3.666833 -4.684200 0.635964 40.901555
3.671836 -4.691176 0.637169 40.957438
3.676838 -4.698147 0.638379 41.013318
3.681841 -4.705112 0.639594 41.069194
3.686843 -4.712072 0.640812 41.125066
3.691846 -4.719026 0.642035 41.180935
3.696848 -4.725975 0.643263 41.236801
3.701851 -4.732918 0.644495 41.292663
3.706853 -4.739855 0.645731 41.348522
3.711856 -4.746786 0.646971 41.404377
3.716858 -4.753712 0.648215 41.460229
3.721861 -4.760632 0.649464 41.516078
3.726863 -4.767547 0.650716 41.571923
3.731866 -4.774455 0.651972 41.627764
3.736868 -4.781358 0.653232 41.683602
3.741871 -4.788255 0.654496 41.739437
3.746873 -4.795147 0.655764 41.795269
3.751876 -4.802032 0.657036 41.851096
3.756878 -4.808912 0.658311 41.906921
3.761881 -4.815786 0.659589 41.962742
3.766883 -4.822655 0.660871 42.018560
3.771886 -4.829517 0.662157 42.074374
3.776888 -4.836374 0.663446 42.130185
3.781891 -4.843224 0.664739 42.185993
3.786893 -4.850069 0.666034 42.241797
3.791896 -4.856908 0.667333 42.297598
3.796898 -4.863742 0.668635 42.353395
3.801901 -4.870569 0.669941 42.409189
3.806903 -4.877390 0.671249 42.464980
3.811906 -4.884206 0.672560 42.520768
3.816908 -4.891016 0.673875 42.576552
3.821911 -4.897819 0.675192 42.632333
3.826913 -4.904617 0.676512 42.688110
3.831916 -4.911409 0.677835 42.743885
3.836918 -4.918195 0.679160 42.799656
3.841921 -4.924975 0.680489 42.855423
3.846923 -4.931749 0.681820 42.911188
3.851926 -4.938517 0.683153 42.966949
3.856928 -4.945279 0.684489 43.022707
3.861931 -4.952035 0.685827 43.078462
3.866933 -4.958785 0.687168 43.134213
3.871936 -4.965530 0.688511 43.189962
3.876938 -4.972268 0.689857 43.245707
3.881941 -4.979000 0.691204 43.301449
3.886943 -4.985726 0.692554 43.357188
3.891946 -4.992446 0.693906 43.412923
3.896948 -4.999161 0.695260 43.468656
3.901951 -5.005869 0.696616 43.524385
3.906953 -5.012571 0.697974 43.580111
3.911956 -5.019267 0.699334 43.635834
3.916958 -5.025957 0.700696 43.691555
3.921961 -5.032641 0.702059 43.747271
3.926963 -5.039319 0.703425 43.802985
3.931966 -5.045991 0.704792 43.858696
3.936968 -5.052657 0.706160 43.914404
3.941971 -5.059317 0.707530 43.970109
3.946973 -5.065971 0.708902 44.025811
3.951976 -5.072619 0.710275 44.081509
3.956978 -5.079261 0.711650 44.137205
3.961981 -5.085897 0.713026 44.192898
3.966983 -5.092526 0.714404 44.248588
3.971986 -5.099150 0.715782 44.304275
3.976988 -5.105767 0.717162 44.359959
3.981991 -5.112379 0.718543 44.415640
3.986993 -5.118984 0.719925 44.471319
3.991996 -5.125584 0.721309 44.526994
3.996998 -5.132177 0.722693 44.582667
4.002001 -5.138764 0.724078 44.638337
4.007004 -5.145345 0.725464 44.694004
4.012006 -5.151920 0.726851 44.749668
4.017009 -5.158489 0.728239 44.805329
4.022011 -5.165052 0.729628 44.860988
4.027014 -5.171609 0.731017 44.916644
4.032016 -5.178160 0.732407 44.972297
4.037019 -5.184704 0.733798 45.027947
4.042021 -5.191243 0.735189 45.083595
4.047024 -5.197775 0.736581 45.139240
4.052026 -5.204302 0.737973 45.194883
4.057029 -5.210822 0.739366 45.250522
4.062031 -5.217337 0.740759 45.306160
4.067034 -5.223845 0.742153 45.361794
4.072036 -5.230347 0.743546 45.417426
4.077039 -5.236843 0.744940 45.473056
4.082041 -5.243333 0.746335 45.528683
4.087044 -5.249817 0.747729 45.584307
4.092046 -5.256295 0.749123 45.639929
4.097049 -5.262767 0.750518 45.695548
4.102051 -5.269232 0.751913 45.751165
4.107054 -5.275692 0.753307 45.806780
4.112056 -5.282146 0.754701 45.862392
4.117059 -5.288593 0.756096 45.918002
4.122061 -5.295034 0.757490 45.973609
4.127064 -5.301470 0.758884 46.029214
4.132066 -5.307899 0.760278 46.084817
4.137069 -5.314323 0.761671 46.140417
4.142071 -5.320740 0.763064 46.196015
4.147074 -5.327151 0.764457 46.251611
4.152076 -5.333556 0.765849 46.307205
4.157079 -5.339955 0.767241 46.362796
4.162081 -5.346348 0.768632 46.418385
4.167084 -5.352735 0.770023 46.473972
4.172086 -5.359116 0.771413 46.529557
4.177089 -5.365491 0.772803 46.585139
4.182091 -5.371860 0.774192 46.640720
4.187094 -5.378223 0.775580 46.696298
4.192096 -5.384580 0.776967 46.751874
4.197099 -5.390930 0.778354 46.807448
4.202101 -5.397275 0.779740 46.863021
4.207104 -5.403614 0.781124 46.918591
4.212106 -5.409947 0.782508 46.974159
4.217109 -5.416274 0.783891 47.029725
4.222111 -5.422594 0.785273 47.085289
4.227114 -5.428909 0.786654 47.140851
4.232116 -5.435218 0.788034 47.196412
4.237119 -5.441521 0.789413 47.251970
4.242121 -5.447817 0.790791 47.307527
4.247124 -5.454108 0.792167 47.363082
4.252126 -5.460393 0.793542 47.418635
4.257129 -5.466672 0.794916 47.474186
4.262131 -5.472945 0.796289 47.529735
4.267134 -5.479211 0.797660 47.585283
4.272136 -5.485472 0.799030 47.640829
4.277139 -5.491727 0.800398 47.696373
4.282141 -5.497976 0.801765 47.751916
4.287144 -5.504219 0.803131 47.807457
4.292146 -5.510456 0.804495 47.862996
4.297149 -5.516688 0.805857 47.918534
4.302151 -5.522913 0.807218 47.974070
4.307154 -5.529132 0.808577 48.029604
4.312156 -5.535345 0.809935 48.085137
4.317159 -5.541553 0.811291 48.140669
4.322161 -5.547754 0.812645 48.196199
4.327164 -5.553950 0.813997 48.251727
4.332166 -5.560140 0.815348 48.307254
4.337169 -5.566323 0.816696 48.362780
4.342171 -5.572501 0.818043 48.418304
4.347174 -5.578673 0.819388 48.473827
4.352176 -5.584839 0.820731 48.529348
4.357179 -5.591000 0.822072 48.584868
4.362181 -5.597154 0.823411 48.640387
4.367184 -5.603303 0.824748 48.695904
4.372186 -5.609445 0.826083 48.751421
4.377189 -5.615582 0.827415 48.806936
4.382191 -5.621713 0.828746 48.862449
4.387194 -5.627838 0.830074 48.917962
4.392196 -5.633957 0.831401 48.973473
4.397199 -5.640070 0.832725 49.028984
4.402201 -5.646178 0.834046 49.084493
4.407204 -5.652280 0.835366 49.140001
4.412206 -5.658376 0.836683 49.195508
4.417209 -5.664466 0.837998 49.251014
4.422211 -5.670550 0.839310 49.306518
4.427214 -5.676629 0.840620 49.362022
4.432216 -5.682701 0.841928 49.417525
4.437219 -5.688768 0.843233 49.473027
4.442221 -5.694829 0.844536 49.528528
4.447224 -5.700885 0.845836 49.584028
4.452226 -5.706934 0.847133 49.639527
4.457229 -5.712978 0.848428 49.695025
4.462231 -5.719016 0.849721 49.750523
4.467234 -5.725048 0.851010 49.806020
4.472236 -5.731075 0.852297 49.861515
4.477239 -5.737096 0.853582 49.917010
4.482241 -5.743111 0.854863 49.972505
4.487244 -5.749120 0.856142 50.027998
4.492246 -5.755124 0.857418 50.083491
4.497249 -5.761122 0.858691 50.138983
4.502251 -5.767114 0.859962 50.194474
4.507254 -5.773101 0.861230 50.249965
4.512256 -5.779082 0.862494 50.305456
4.517259 -5.785057 0.863756 50.360945
4.522261 -5.791026 0.865015 50.416434
4.527264 -5.796990 0.866271 50.471923
4.532266 -5.802949 0.867524 50.527411
4.537269 -5.808901 0.868774 50.582898
4.542271 -5.814848 0.870021 50.638385
4.547274 -5.820789 0.871264 50.693871
4.552276 -5.826725 0.872505 50.749357
4.557279 -5.832655 0.873743 50.804843
4.562281 -5.838579 0.874977 50.860328
4.567284 -5.844498 0.876209 50.915813
4.572286 -5.850411 0.877437 50.971298
4.577289 -5.856319 0.878662 51.026782
4.582291 -5.862221 0.879884 51.082266
4.587294 -5.868117 0.881102 51.137749
4.592296 -5.874008 0.882318 51.193232
4.597299 -5.879893 0.883530 51.248716
4.602301 -5.885773 0.884738 51.304198
4.607304 -5.891647 0.885944 51.359681
4.612306 -5.897516 0.887146 51.415163
4.617309 -5.903379 0.888344 51.470646
4.622311 -5.909237 0.889539 51.526128
4.627314 -5.915089 0.890731 51.581610
4.632316 -5.920935 0.891919 51.637092
4.637319 -5.926776 0.893104 51.692574
4.642321 -5.932612 0.894286 51.748056
4.647324 -5.938442 0.895464 51.803537
4.652326 -5.944267 0.896638 51.859019
4.657329 -5.950086 0.897809 51.914501
4.662331 -5.955899 0.898976 51.969983
4.667334 -5.961708 0.900140 52.025464
4.672336 -5.967510 0.901300 52.080946
4.677339 -5.973308 0.902456 52.136428
4.682341 -5.979100 0.903609 52.191911
4.687344 -5.984886 0.904758 52.247393
4.692346 -5.990668 0.905903 52.302875
4.697349 -5.996443 0.907045 52.358358
4.702351 -6.002214 0.908183 52.413841
4.707354 -6.007979 0.909317 52.469323
4.712356 -6.013738 0.910448 52.524807
4.717359 -6.019492 0.911575 52.580290
4.722361 -6.025241 0.912697 52.635774
4.727364 -6.030985 0.913817 52.691258
4.732366 -6.036723 0.914932 52.746742
4.737369 -6.042456 0.916043 52.802227
4.742371 -6.048184 0.917151 52.857712
4.747374 -6.053906 0.918255 52.913197
4.752376 -6.059623 0.919354 52.968683
4.757379 -6.065335 0.920450 53.024169
4.762381 -6.071041 0.921542 53.079655
4.767384 -6.076742 0.922630 53.135142
4.772386 -6.082438 0.923714 53.190630
4.777389 -6.088129 0.924794 53.246118
4.782391 -6.093814 0.925870 53.301606
4.787394 -6.099495 0.926942 53.357095
4.792396 -6.105170 0.928010 53.412584
4.797399 -6.110840 0.929074 53.468074
4.802401 -6.116504 0.930134 53.523565
4.807404 -6.122164 0.931190 53.579056
4.812406 -6.127818 0.932242 53.634547
4.817409 -6.133467 0.933289 53.690039
4.822411 -6.139111 0.934333 53.745532
4.827414 -6.144750 0.935372 53.801026
4.832416 -6.150383 0.936407 53.856520
4.837419 -6.156012 0.937438 53.912015
4.842421 -6.161636 0.938465 53.967510
4.847424 -6.167254 0.939488 54.023007
4.852426 -6.172867 0.940506 54.078504
4.857429 -6.178475 0.941521 54.134001
4.862431 -6.184079 0.942531 54.189500
4.867434 -6.189677 0.943536 54.244999
4.872436 -6.195270 0.944538 54.300499
4.877439 -6.200858 0.945535 54.356000
4.882441 -6.206441 0.946528 54.411501
4.887444 -6.212019 0.947516 54.467004
4.892446 -6.217592 0.948501 54.522507
4.897449 -6.223160 0.949481 54.578011
4.902451 -6.228723 0.950456 54.633516
4.907454 -6.234282 0.951427 54.689022
4.912456 -6.239835 0.952394 54.744529
4.917459 -6.245383 0.953357 54.800036
4.922461 -6.250926 0.954315 54.855545
4.927464 -6.256465 0.955269 54.911054
4.932466 -6.261999 0.956218 54.966565
4.937469 -6.267527 0.957163 55.022076
4.942471 -6.273051 0.958103 55.077589
4.947474 -6.278570 0.959039 55.133102
4.952476 -6.284084 0.959970 55.188617
4.957479 -6.289594 0.960897 55.244132
4.962481 -6.295098 0.961820 55.299648
4.967484 -6.300598 0.962738 55.355166
4.972486 -6.306093 0.963651 55.410684
4.977489 -6.311583 0.964560 55.466204
4.982491 -6.317069 0.965464 55.521725
4.987494 -6.322550 0.966364 55.577246
4.992496 -6.328026 0.967260 55.632769
4.997499 -6.333497 0.968150 55.688293
5.002501 -6.338963 0.969036 55.743818
5.007504 -6.344425 0.969918 55.799344
5.012506 -6.349883 0.970795 55.854872
5.017509 -6.355335 0.971667 55.910400
5.022511 -6.360783 0.972535 55.965930
5.027514 -6.366227 0.973398 56.021460
5.032516 -6.371665 0.974257 56.076992
5.037519 -6.377100 0.975110 56.132525
5.042521 -6.382529 0.975959 56.188060
5.047524 -6.387954 0.976804 56.243595
5.052526 -6.393375 0.977644 56.299132
5.057529 -6.398791 0.978479 56.354670
5.062531 -6.404202 0.979309 56.410209
5.067534 -6.409609 0.980135 56.465749
5.072536 -6.415012 0.980956 56.521291
5.077539 -6.420410 0.981772 56.576834
5.082541 -6.425803 0.982584 56.632378
5.087544 -6.431192 0.983390 56.687923
5.092546 -6.436577 0.984192 56.743470
5.097549 -6.441957 0.984990 56.799018
5.102551 -6.447333 0.985782 56.854567
5.107554 -6.452705 0.986570 56.910118
5.112556 -6.458072 0.987353 56.965669
5.117559 -6.463435 0.988131 57.021222
5.122561 -6.468794 0.988904 57.076777
5.127564 -6.474148 0.989673 57.132333
5.132566 -6.479499 0.990436 57.187890
5.137569 -6.484844 0.991195 57.243448
5.142571 -6.490186 0.991949 57.299008
5.147574 -6.495523 0.992698 57.354569
5.152576 -6.500857 0.993442 57.410131
5.157579 -6.506186 0.994182 57.465695
5.162581 -6.511511 0.994916 57.521260
5.167584 -6.516831 0.995646 57.576826
5.172586 -6.522148 0.996371 57.632394
5.177589 -6.527460 0.997091 57.687963
5.182591 -6.532769 0.997806 57.743533
5.187594 -6.538073 0.998516 57.799105
5.192596 -6.543374 0.999221 57.854678
5.197599 -6.548670 0.999921 57.910253
5.202601 -6.553962 1.000617 57.965829
5.207604 -6.559251 1.001307 58.021406
5.212606 -6.564535 1.001993 58.076985
5.217609 -6.569816 1.002673 58.132565
5.222611 -6.575092 1.003349 58.188146
5.227614 -6.580365 1.004019 58.243729
5.232616 -6.585634 1.004685 58.299313
5.237619 -6.590899 1.005345 58.354898
5.242621 -6.596160 1.006001 58.410485
5.247624 -6.601417 1.006652 58.466073
5.252626 -6.606670 1.007297 58.521663
5.257629 -6.611920 1.007938 58.577254
5.262631 -6.617166 1.008574 58.632847
5.267634 -6.622408 1.009204 58.688440
5.272636 -6.627647 1.009830 58.744035
5.277639 -6.632882 1.010451 58.799632
5.282641 -6.638113 1.011066 58.855230
5.287644 -6.643341 1.011677 58.910829
5.292646 -6.648565 1.012282 58.966430
5.297649 -6.653785 1.012883 59.022032
5.302651 -6.659002 1.013478 59.077635
5.307654 -6.664215 1.014068 59.133240
5.312656 -6.669425 1.014654 59.188846
5.317659 -6.674632 1.015234 59.244454
5.322661 -6.679835 1.015809 59.300062
5.327664 -6.685034 1.016379 59.355673
5.332666 -6.690230 1.016944 59.411284
5.337669 -6.695423 1.017504 59.466897
5.342671 -6.700612 1.018059 59.522511
5.347674 -6.705798 1.018608 59.578127
5.352676 -6.710980 1.019153 59.633744
5.357679 -6.716160 1.019692 59.689362
5.362681 -6.721336 1.020226 59.744982
5.367684 -6.726509 1.020756 59.800602
5.372686 -6.731678 1.021280 59.856225
5.377689 -6.736845 1.021799 59.911848
5.382691 -6.742008 1.022312 59.967473
5.387694 -6.747168 1.022821 60.023099
5.392696 -6.752325 1.023325 60.078726
5.397699 -6.757479 1.023823 60.134355
5.402701 -6.762630 1.024316 60.189985
5.407704 -6.767778 1.024804 60.245616
5.412706 -6.772923 1.025287 60.301249
5.417709 -6.778064 1.025765 60.356883
5.422711 -6.783203 1.026237 60.412518
5.427714 -6.788339 1.026705 60.468154
5.432716 -6.793473 1.027167 60.523791
5.437719 -6.798603 1.027624 60.579430
5.442721 -6.803730 1.028075 60.635070
5.447724 -6.808855 1.028522 60.690711
5.452726 -6.813977 1.028963 60.746354
5.457729 -6.819096 1.029400 60.801997
5.462731 -6.824212 1.029831 60.857642
5.467734 -6.829326 1.030256 60.913288
5.472736 -6.834437 1.030677 60.968935
5.477739 -6.839545 1.031092 61.024583
5.482741 -6.844651 1.031502 61.080233
5.487744 -6.849754 1.031907 61.135883
5.492746 -6.854855 1.032307 61.191535
5.497749 -6.859953 1.032701 61.247188
5.502751 -6.865049 1.033091 61.302842
5.507754 -6.870142 1.033475 61.358497
5.512756 -6.875233 1.033853 61.414153
5.517759 -6.880321 1.034227 61.469810
5.522761 -6.885407 1.034595 61.525468
5.527764 -6.890491 1.034958 61.581128
5.532766 -6.895572 1.035316 61.636788
5.537769 -6.900651 1.035668 61.692450
5.542771 -6.905728 1.036015 61.748112
5.547774 -6.910803 1.036357 61.803775
5.552776 -6.915875 1.036694 61.859440
5.557779 -6.920945 1.037026 61.915105
5.562781 -6.926014 1.037352 61.970772
5.567784 -6.931080 1.037673 62.026439
5.572786 -6.936144 1.037988 62.082107
5.577789 -6.941206 1.038299 62.137777
5.582791 -6.946266 1.038604 62.193447
5.587794 -6.951324 1.038903 62.249118
5.592796 -6.956380 1.039198 62.304790
5.597799 -6.961434 1.039487 62.360463
5.602801 -6.966487 1.039771 62.416137
5.607804 -6.971537 1.040049 62.471811
5.612806 -6.976586 1.040323 62.527487
5.617809 -6.981633 1.040591 62.583163
5.622811 -6.986678 1.040853 62.638840
5.627814 -6.991722 1.041111 62.694518
5.632816 -6.996764 1.041363 62.750197
5.637819 -7.001804 1.041610 62.805876
5.642821 -7.006843 1.041851 62.861556
5.647824 -7.011880 1.042087 62.917237
5.652826 -7.016915 1.042318 62.972919
5.657829 -7.021949 1.042544 63.028602
5.662831 -7.026982 1.042764 63.084285
5.667834 -7.032013 1.042979 63.139968
5.672836 -7.037043 1.043188 63.195653
5.677839 -7.042071 1.043393 63.251338
5.682841 -7.047098 1.043592 63.307024
5.687844 -7.052124 1.043785 63.362710
5.692846 -7.057149 1.043973 63.418397
5.697849 -7.062172 1.044156 63.474085
5.702851 -7.067194 1.044334 63.529773
5.707854 -7.072215 1.044506 63.585462
5.712856 -7.077235 1.044673 63.641151
5.717859 -7.082254 1.044835 63.696841
5.722861 -7.087271 1.044991 63.752531
5.727864 -7.092288 1.045142 63.808222
5.732866 -7.097304 1.045288 63.863913
5.737869 -7.102319 1.045428 63.919605
5.742871 -7.107332 1.045563 63.975297
5.747874 -7.112345 1.045692 64.030990
5.752876 -7.117357 1.045817 64.086683
5.757879 -7.122369 1.045935 64.142376
5.762881 -7.127379 1.046049 64.198070
5.767884 -7.132389 1.046157 64.253764
5.772886 -7.137398 1.046260 64.309458
5.777889 -7.142407 1.046358 64.365153
5.782891 -7.147414 1.046450 64.420848
5.787894 -7.152422 1.046537 64.476544
5.792896 -7.157428 1.046618 64.532239
5.797899 -7.162434 1.046694 64.587935
5.802901 -7.167440 1.046765 64.643632
5.807904 -7.172445 1.046830 64.699328
5.812906 -7.177450 1.046890 64.755025
5.817909 -7.182454 1.046945 64.810721
5.822911 -7.187458 1.046994 64.866418
5.827914 -7.192462 1.047038 64.922115
5.832916 -7.197465 1.047077 64.977813
5.837919 -7.202469 1.047110 65.033510
5.842921 -7.207472 1.047138 65.089208
5.847924 -7.212474 1.047161 65.144905
5.852926 -7.217477 1.047178 65.200603
5.857929 -7.222480 1.047190 65.256300
5.862931 -7.227482 1.047196 65.311998
5.867934 -7.232485 1.047197 65.367696
5.872936 -7.237487 1.047193 65.423393
5.877939 -7.242490 1.047184 65.479091
5.882941 -7.247492 1.047169 65.534789
5.887944 -7.252495 1.047148 65.590486
5.892946 -7.257498 1.047123 65.646184
5.897949 -7.262501 1.047092 65.701881
5.902951 -7.267505 1.047055 65.757579
5.907954 -7.272508 1.047014 65.813276
5.912956 -7.277512 1.046967 65.868973
5.917959 -7.282516 1.046914 65.924670
5.922961 -7.287521 1.046856 65.980366
5.927964 -7.292526 1.046793 66.036063
5.932966 -7.297531 1.046725 66.091759
5.937969 -7.302537 1.046651 66.147455
5.942971 -7.307544 1.046572 66.203151
5.947974 -7.312551 1.046487 66.258847
5.952976 -7.317558 1.046397 66.314542
5.957979 -7.322566 1.046302 66.370237
5.962981 -7.327575 1.046202 66.425931
5.967984 -7.332585 1.046096 66.481626
5.972986 -7.337595 1.045984 66.537320
5.977989 -7.342606 1.045868 66.593013
5.982991 -7.347618 1.045746 66.648706
5.987994 -7.352630 1.045619 66.704399
5.992996 -7.357644 1.045486 66.760091
5.997999 -7.362658 1.045348 66.815783
6.003002 -7.367673 1.045205 66.871475
6.008004 -7.372689 1.045056 66.927166
6.013007 -7.377707 1.044902 66.982856
6.018009 -7.382725 1.044743 67.038546
6.023012 -7.387744 1.044578 67.094236
6.028014 -7.392765 1.044408 67.149925
6.033017 -7.397787 1.044233 67.205613
6.038019 -7.402809 1.044052 67.261301
6.043022 -7.407833 1.043866 67.316988
6.048024 -7.412859 1.043675 67.372675
6.053027 -7.417885 1.043478 67.428361
6.058029 -7.422913 1.043276 67.484046
6.063032 -7.427942 1.043069 67.539731
6.068034 -7.432973 1.042856 67.595415
6.073037 -7.438005 1.042638 67.651099
6.078039 -7.443038 1.042415 67.706781
6.083042 -7.448073 1.042186 67.762463
6.088044 -7.453110 1.041952 67.818145
6.093047 -7.458148 1.041713 67.873825
6.098049 -7.463187 1.041469 67.929505
6.103052 -7.468228 1.041219 67.985184
6.108054 -7.473271 1.040964 68.040862
6.113057 -7.478316 1.040703 68.096540
6.118059 -7.483362 1.040438 68.152216
6.123062 -7.488410 1.040167 68.207892
6.128064 -7.493460 1.039890 68.263567
6.133067 -7.498511 1.039609 68.319241
6.138069 -7.503565 1.039322 68.374914
6.143072 -7.508620 1.039029 68.430587
6.148074 -7.513677 1.038732 68.486258
6.153077 -7.518737 1.038429 68.541929
6.158079 -7.523798 1.038121 68.597599
6.163082 -7.528861 1.037808 68.653267
6.168084 -7.533926 1.037489 68.708935
6.173087 -7.538993 1.037165 68.764602
6.178089 -7.544063 1.036836 68.820268
6.183092 -7.549134 1.036502 68.875933
6.188094 -7.554208 1.036162 68.931597
6.193097 -7.559284 1.035817 68.987259
6.198099 -7.564362 1.035467 69.042921
6.203102 -7.569443 1.035111 69.098582
6.208104 -7.574525 1.034750 69.154242
6.213107 -7.579610 1.034384 69.209901
6.218109 -7.584698 1.034013 69.265558
6.223112 -7.589787 1.033637 69.321215
6.228114 -7.594879 1.033255 69.376870
6.233117 -7.599974 1.032868 69.432525
6.238119 -7.605071 1.032476 69.488178
6.243122 -7.610171 1.032078 69.543830
6.248124 -7.615273 1.031676 69.599481
6.253127 -7.620378 1.031268 69.655131
6.258129 -7.625485 1.030855 69.710780
6.263132 -7.630595 1.030436 69.766428
6.268134 -7.635707 1.030013 69.822074
6.273137 -7.640822 1.029584 69.877719
6.278139 -7.645940 1.029150 69.933363
6.283142 -7.651061 1.028711 69.989006
6.288144 -7.656184 1.028266 70.044648
6.293147 -7.661311 1.027817 70.100288
6.298149 -7.666440 1.027362 70.155928
6.303152 -7.671572 1.026902 70.211566
6.308154 -7.676706 1.026437 70.267203
6.313157 -7.681844 1.025967 70.322838
6.318159 -7.686985 1.025491 70.378472
6.323162 -7.692128 1.025010 70.434105
6.328164 -7.697275 1.024525 70.489737
6.333167 -7.702424 1.024034 70.545368
6.338169 -7.707577 1.023537 70.600997
6.343172 -7.712733 1.023036 70.656625
6.348174 -7.717892 1.022530 70.712252
6.353177 -7.723054 1.022018 70.767877
6.358179 -7.728219 1.021501 70.823501
6.363182 -7.733387 1.020980 70.879124
6.368184 -7.738558 1.020453 70.934745
6.373187 -7.743733 1.019920 70.990365
6.378189 -7.748911 1.019383 71.045984
6.383192 -7.754092 1.018841 71.101602
6.388194 -7.759277 1.018293 71.157218
6.393197 -7.764464 1.017741 71.212832
6.398199 -7.769656 1.017183 71.268446
6.403202 -7.774850 1.016620 71.324058
6.408204 -7.780048 1.016052 71.379669
6.413207 -7.785250 1.015479 71.435278
6.418209 -7.790455 1.014901 71.490886
6.423212 -7.795663 1.014318 71.546493
6.428214 -7.800875 1.013730 71.602098
6.433217 -7.806090 1.013137 71.657702
6.438219 -7.811309 1.012539 71.713305
6.443222 -7.816531 1.011935 71.768906
6.448224 -7.821758 1.011327 71.824506
6.453227 -7.826987 1.010714 71.880105
6.458229 -7.832221 1.010095 71.935702
6.463232 -7.837458 1.009472 71.991297
6.468234 -7.842698 1.008843 72.046892
6.473237 -7.847943 1.008210 72.102485
6.478239 -7.853191 1.007571 72.158076
6.483242 -7.858443 1.006927 72.213667
6.488244 -7.863698 1.006279 72.269255
6.493247 -7.868958 1.005625 72.324843
6.498249 -7.874221 1.004967 72.380429
6.503252 -7.879488 1.004303 72.436014
6.508254 -7.884759 1.003635 72.491597
6.513257 -7.890034 1.002961 72.547179
6.518259 -7.895313 1.002283 72.602760
6.523262 -7.900596 1.001600 72.658339
6.528264 -7.905882 1.000911 72.713917
6.533267 -7.911173 1.000218 72.769493
6.538269 -7.916468 0.999520 72.825068
6.543272 -7.921766 0.998817 72.880642
6.548274 -7.927069 0.998109 72.936214
6.553277 -7.932376 0.997396 72.991785
6.558279 -7.937687 0.996678 73.047355
6.563282 -7.943001 0.995955 73.102923
6.568284 -7.948320 0.995228 73.158490
6.573287 -7.953644 0.994495 73.214056
6.578289 -7.958971 0.993758 73.269620
6.583292 -7.964302 0.993016 73.325183
6.588294 -7.969638 0.992269 73.380745
6.593297 -7.974978 0.991517 73.436305
6.598299 -7.980322 0.990760 73.491864
6.603302 -7.985670 0.989998 73.547421
6.608304 -7.991023 0.989232 73.602978
6.613307 -7.996379 0.988461 73.658533
6.618309 -8.001741 0.987685 73.714086
6.623312 -8.007106 0.986904 73.769639
6.628314 -8.012476 0.986118 73.825190
6.633317 -8.017850 0.985328 73.880739
6.638319 -8.023228 0.984533 73.936288
6.643322 -8.028611 0.983733 73.991835
6.648324 -8.033999 0.982928 74.047381
6.653327 -8.039390 0.982118 74.102926
